vg,vd,ids
0,2,2.2825813e-8
0.0025,2,2.3836465e-08
0.0061833333,2,2.5416292e-08
0.011659222,2,2.7982752e-08
0.019800044,2,3.2340544e-08
0.031902732,2,4.0260573e-08
0.049895394,2,5.6248024e-08
0.076404584,2,9.3797928e-08
0.11546146,2,2.0624033e-07
0.16546146,2,5.7979976e-07
0.21546146,2,1.5592679e-06
0.26546146,2,3.6824638e-06
0.31546146,2,7.3111755e-06
0.36546146,2,1.2382779e-05
0.41546146,2,1.8588725e-05
0.46546146,2,2.5686358e-05
0.5,2,3.1012884e-05
