vg,vd,ids
0,3,2.5628557e-7
0.0025,3,2.6442249e-07
0.0061833333,3,2.7689968e-07
0.011659222,3,2.96585e-07
0.019800044,3,3.2859348e-07
0.031902732,3,3.8304596e-07
0.049895394,3,4.8237025e-07
0.076644486,3,6.8463512e-07
0.11605482,3,1.168522e-06
0.16605482,3,2.3535673e-06
0.21605482,3,4.6475602e-06
0.26605482,3,8.4849362e-06
0.31605482,3,1.3906662e-05
0.36605482,3,2.0596469e-05
0.41605482,3,2.8265342e-05
0.46605482,3,3.6734806e-05
0.5,3,4.2860806e-05
