vg,vd,ids
0,5,4.2195751e-6
0.0025,5,4.2902974e-06
0.0061833333,5,4.3962544e-06
0.011659222,5,4.5577327e-06
0.019800044,5,4.8068252e-06
0.031902732,5,5.1981169e-06
0.049895394,5,5.8300839e-06
0.076644486,5,6.8966814e-06
0.11605482,5,8.8135534e-06
0.16605482,5,1.20512e-05
0.21605482,5,1.6494346e-05
0.26605482,5,2.2327485e-05
0.31605482,5,2.9466103e-05
0.36605482,5,3.7610032e-05
0.41605482,5,4.6500292e-05
0.46605482,5,5.5981463e-05
0.5,5,6.2706682e-05
