vg,vd,ids
0,2,6.0615622e-8
0.0025,2,6.2923842e-08
0.0061833333,2,6.6499645e-08
0.011659222,2,7.2229061e-08
0.019800044,2,8.1755172e-08
0.031902732,2,9.8535752e-08
0.049895394,2,1.308567e-07
0.076404584,2,2.0169416e-07
0.11546146,2,3.9369543e-07
0.16546146,2,9.5863966e-07
0.21546146,2,2.2759639e-06
0.26546146,2,4.867121e-06
0.31546146,2,9.005191e-06
0.36546146,2,1.4572139e-05
0.41546146,2,2.1259604e-05
0.46546146,2,2.8823228e-05
0.5,2,3.4469679e-05
