vg,vd,ids
0,4,9.5716782e-7
0.0025,4,9.799565e-07
0.0061833333,4,1.014464e-06
0.011659222,4,1.0678905e-06
0.019800044,4,1.1522675e-06
0.031902732,4,1.2895384e-06
0.049895394,4,1.5231723e-06
0.076644486,4,1.9492518e-06
0.11605482,4,2.8070986e-06
0.16605482,4,4.4911346e-06
0.21605482,4,7.1931202e-06
0.26605482,4,1.1237429e-05
0.31605482,4,1.6676228e-05
0.36605482,4,2.3298225e-05
0.41605482,4,3.0819454e-05
0.46605482,4,3.9021772e-05
0.5,4,4.4907753e-05
