vg,vd,ids
0,2,5.2478107e-8
0.0025,2,5.4521148e-08
0.0061833333,2,5.7688791e-08
0.011659222,2,6.2771666e-08
0.019800044,2,7.1249236e-08
0.031902732,2,8.6250347e-08
0.049895394,2,1.1534582e-07
0.076404584,2,1.797839e-07
0.11546146,2,3.5710368e-07
0.16546146,2,8.8897093e-07
0.21546146,2,2.1518455e-06
0.26546146,2,4.6722264e-06
0.31546146,2,8.7372457e-06
0.36546146,2,1.4235802e-05
0.41546146,2,2.0859448e-05
0.46546146,2,2.8364206e-05
0.5,2,3.3969229e-05
