vg,vd,ids
0,2,3.4259954e-8
0.0025,2,3.5811935e-08
0.0061833333,2,3.8239259e-08
0.011659222,2,4.2184303e-08
0.019800044,2,4.8890742e-08
0.031902732,2,6.1096472e-08
0.049895394,2,8.5761811e-08
0.076644486,2,1.443808e-07
0.11605482,2,3.1982037e-07
0.16605482,2,8.8462456e-07
0.21605482,2,2.2842402e-06
0.26605482,2,5.0963833e-06
0.31605482,2,9.5414703e-06
0.36605482,2,1.5372365e-05
0.41605482,2,2.2305099e-05
0.46605482,2,3.0146107e-05
0.5,2,3.589192e-05
