vg,vd,ids
0,3,4.8914057e-7
0.0025,3,5.0231242e-07
0.0061833333,3,5.2235942e-07
0.011659222,3,5.536363e-07
0.019800044,3,6.0361422e-07
0.031902732,3,6.8641268e-07
0.049895394,3,8.3132972e-07
0.076644486,3,1.1081484e-06
0.11605482,3,1.7086199e-06
0.16605482,3,3.0157733e-06
0.21605482,3,5.3266296e-06
0.26605482,3,9.0190469e-06
0.31605482,3,1.4187044e-05
0.36605482,3,2.0616798e-05
0.41605482,3,2.8019007e-05
0.46605482,3,3.6170053e-05
0.5,3,4.2049237e-05
