vg,vd,ids
0,1,1.2903575e-8
0.0025,1,1.3559861e-08
0.00615,1,1.4583644e-08
0.011576333,1,1.6263222e-08
0.019643482,1,1.9156491e-08
0.031636644,1,2.4523491e-08
0.049466477,1,3.5672639e-08
0.075735764,1,6.2867009e-08
0.11443918,1,1.4823341e-07
0.16443918,1,4.5225436e-07
0.21443918,1,1.3000307e-06
0.26443918,1,3.238188e-06
0.31443918,1,6.6857459e-06
0.36443918,1,1.1641475e-05
0.41443918,1,1.7829275e-05
0.46443918,1,2.4999833e-05
0.5,1,3.0587025e-05
