vg,vd,ids
0,1,4.3257669e-9
0.0025,1,4.6123796e-09
0.0061833333,1,5.0706689e-09
0.011659222,1,5.8401367e-09
0.019800044,1,7.2116868e-09
0.031902732,1,9.8857484e-09
0.049895394,1,1.5852331e-08
0.076404584,1,3.1932758e-08
0.115108,1,8.8838284e-08
0.165108,1,3.235531e-07
0.215108,1,1.0694292e-06
0.265108,1,2.9429629e-06
0.315108,1,6.4014698e-06
0.365108,1,1.1346319e-05
0.415108,1,1.7505819e-05
0.465108,1,2.4649836e-05
0.5,1,3.0102189e-05
